   4.3719733e-03   3.1228381e-03   1.8737029e-03   6.2456762e-04  -6.2456762e-04  -1.8737029e-03  -3.1228381e-03  -4.3719733e-03
   3.3461635e-03   2.3901168e-03   1.4340701e-03   4.7802336e-04  -4.7802336e-04  -1.4340701e-03  -2.3901168e-03  -3.3461635e-03
   2.2630999e-03   1.6165000e-03   9.6989997e-04   3.2329999e-04  -3.2329999e-04  -9.6989997e-04  -1.6165000e-03  -2.2630999e-03
   1.1413141e-03   8.1522433e-04   4.8913460e-04   1.6304487e-04  -1.6304487e-04  -4.8913460e-04  -8.1522433e-04  -1.1413141e-03
  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00  -0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
  -1.1413141e-03  -8.1522433e-04  -4.8913460e-04  -1.6304487e-04   1.6304487e-04   4.8913460e-04   8.1522433e-04   1.1413141e-03
  -2.2630999e-03  -1.6165000e-03  -9.6989997e-04  -3.2329999e-04   3.2329999e-04   9.6989997e-04   1.6165000e-03   2.2630999e-03
  -3.3461635e-03  -2.3901168e-03  -1.4340701e-03  -4.7802336e-04   4.7802336e-04   1.4340701e-03   2.3901168e-03   3.3461635e-03
  -4.3719733e-03  -3.1228381e-03  -1.8737029e-03  -6.2456762e-04   6.2456762e-04   1.8737029e-03   3.1228381e-03   4.3719733e-03
